time,ax_measure,ax_ideal
1.806,0.03592783366899648,0.008618135121850563
1.807,-0.009702271395387579,0.008652041676917382
1.808,-0.025086681399261717,0.008686067027692815
1.809,-0.05003726307391595,0.008720211525124576
1.81,0.002275493485521988,0.00875447552091737
1.811,0.014868071870825256,0.008788859367533385
1.812,-0.010368780424373426,0.008823363418192683
1.813,0.017923870579488438,0.008857988026873593
1.814,0.017651627699910986,0.008892733548313273
1.815,-0.0045193676373963595,0.008927600338007954
1.816,-0.025776430325161845,0.008962588752213478
1.817,-0.05498502988313107,0.008997699147945667
1.818,0.04353747530250912,0.009032931882980688
1.819,0.04646258023908653,0.009068287315855503
1.82,0.06200975303014217,0.009103765805868278
1.821,0.035392218551130464,0.009139367713078625
1.822,0.002594357338203768,0.009175093398308203
1.823,0.01257518593296124,0.009210943223140875
1.824,0.05698330712520625,0.009246917549923196
1.825,0.0059229963078650276,0.009283016741764776
1.826,0.004616506421789498,0.009319241162538546
1.827,0.03042863362791018,0.009355591176881188
1.828,-0.010278709426419546,0.009392067150193459
1.829,0.036672924866462404,0.00942866944864046
1.83,0.014969065671305718,0.00946539843915215
1.831,0.05176883388017912,0.0095022544894234
1.832,-0.01864069984866834,0.009539237967914513
1.833,0.033269023022378996,0.009576349243851496
1.834,0.03372726862484301,0.00961358868722628
1.835,0.023318110810212858,0.009650956668797112
1.836,-0.00038505673668591187,0.009688453560088834
1.837,0.0034765352548655377,0.00972607973339308
1.838,0.027066797704260268,0.009763835561768713
1.839,-0.0186199228885284,0.009801721419041913
1.84,0.024131818486811,0.00983973767980658
1.841,0.014444290372750357,0.009877884719424579
1.842,-0.0321342260795152,0.009916162914025878
1.843,-0.03104688586015676,0.009954572640508934
1.844,0.0010050299349906797,0.009993114276540887
1.845,-0.01890183601573253,0.010031788200557704
1.846,0.00516368681790746,0.010070594791764585
1.847,-0.02293583642853725,0.010109534430136001
1.848,0.004555809244109226,0.010148607496416004
1.849,0.020415330744657123,0.010187814372118444
1.85,0.05010766505695923,0.01022715543952705
1.851,-0.03716828028970792,0.010266631081695798
1.852,0.018790604174071406,0.010306241682448994
1.853,0.005855925495865949,0.01034598762638137
1.854,0.03014678424767535,0.010385869298858472
1.855,0.007329615898474596,0.010425887086016614
1.856,-0.013493103628453256,0.010466041374763176
1.857,-0.005554634170227737,0.010506332552776658
1.858,0.05838425778402123,0.010546761008506845
1.859,-0.04625097643994848,0.010587327131175018
1.86,-0.0043718890533241146,0.010628031310774005
1.861,-0.03663421993822732,0.01066887393806827
1.862,-0.017072778040685847,0.010709855404594185
1.863,0.018112941641206217,0.010750976102659912
1.864,0.029304356696248715,0.010792236425345691
1.865,0.010394000971094924,0.01083363676650388
1.866,-0.020131945202937887,0.01087517752075892
1.867,0.016195121446020685,0.010916859083507618
1.868,0.04208444688108379,0.01095868185091908
1.869,0.009674670605562487,0.011000646219934759
1.87,-0.028343761191415184,0.011042752588268647
1.871,0.035251352614748,0.01108500135440711
1.872,0.008616320791386781,0.011127392917609164
1.873,0.0386495650874414,0.011169927677906352
1.874,0.014309437966912489,0.011212606036102744
1.875,-0.010488933251156197,0.011255428393775099
1.8760000000000001,0.02657345181212214,0.011298395153272777
1.877,0.011252332871127767,0.011341506717717678
1.8780000000000001,-0.00410901419561595,0.01138476349100445
1.879,0.05038880597399816,0.011428165877800212
1.8800000000000001,0.0348266250208841,0.011471714283544713
1.881,0.0031481259166770484,0.011515409114450259
1.8820000000000001,0.02211788857263381,0.011559250777501582
1.883,0.006334643106612985,0.01160323968045596
1.8840000000000001,0.03812405360850544,0.011647376231843035
1.885,-0.01266408225811963,0.011691660840964752
1.8860000000000001,0.027366766005548417,0.011736093917895455
1.887,0.05966160366431781,0.011780675873481515
1.8880000000000001,-0.013295567289973387,0.011825407119341502
1.889,-0.04243021781480833,0.01187028806786602
1.8900000000000001,-0.025507477330249047,0.011915319132217498
1.891,0.02318180293762442,0.011960500726330193
1.8920000000000001,0.06818240198711388,0.012005833264910113
1.893,-0.020992271829290865,0.012051317163434655
1.8940000000000001,-0.00015676729386146504,0.012096952838152817
1.895,0.027340634115761882,0.012142740706084714
1.8960000000000001,0.059582638096759705,0.012188681185021633
1.897,-0.02418708218900092,0.012234774693525834
1.8980000000000001,0.005406316269665758,0.012281021650930308
1.899,-0.0005956265912074512,0.012327422477338673
1.9000000000000001,0.011495269668858563,0.012373977593625012
1.901,0.013783922898946723,0.0124206874214335
1.9020000000000001,-0.05305972391707575,0.012467552383178484
1.903,0.02663588618445642,0.012514572902043983
1.9040000000000001,-0.004440790450990412,0.012561749401983666
1.905,0.019585482605841552,0.012609082307720574
1.9060000000000001,0.009293592309823219,0.012656572044746734
1.907,0.07297818367733673,0.012704219039323169
1.9080000000000001,0.017871186624676544,0.012752023718479454
1.909,0.006092575002105978,0.01279998651001345
1.9100000000000001,0.030566448811587037,0.012848107842491194
1.911,0.006552427044891751,0.012896388145246395
1.9120000000000001,0.00718308539875556,0.012944827848380282
1.913,-0.03027648599596971,0.012993427382761324
1.9140000000000001,0.019239851169150113,0.01304218718002472
1.915,0.0033244876593849886,0.013091107672572365
1.9160000000000001,0.007656960324553035,0.01314018929357231
1.917,0.0637979234470218,0.013189432476958444
1.9180000000000001,0.004646220958425179,0.013238837657430311
1.919,0.0014654481666512443,0.013288405270452495
1.92,-0.03685806948760783,0.01333813575225449
1.921,0.030024708211030586,0.013388029539830181
1.922,0.021137646899666386,0.013438087070937452
1.923,0.006982840216150866,0.013488308784097968
1.924,0.006449392184458166,0.013538695118596506
1.925,0.0023750075944349025,0.013589246514480766
1.926,0.031089033752334197,0.01363996341256084
1.927,-0.045337463439742036,0.013690846254408728
1.928,0.028389116321405214,0.013741895482358083
1.929,0.06017135449124879,0.013793111539503557
1.93,0.05521344715765342,0.013844494869700422
1.931,0.025288184313926376,0.013896045917564182
1.932,0.029256816798479364,0.013947765128469892
1.933,0.07240238318330967,0.013999652948551882
1.934,-0.012567220747074857,0.014051709824703107
1.935,0.040043268684487335,0.014103936204574652
1.936,0.032123342876322784,0.014156332536575321
1.937,0.05339591348685966,0.014208899269871025
1.938,0.045846378760738514,0.014261636854384129
1.939,0.09113225785112627,0.014314545740793211
1.94,-0.0004709526453898945,0.014367626380532121
1.941,0.07556231212312843,0.014420879225789699
1.942,-0.04634798180431702,0.014474304729509115
1.943,0.0062051576067724615,0.014527903345387155
1.944,0.10096373909323297,0.014581675527873768
1.945,0.06698440790897164,0.014635621732171457
1.946,0.08674281272484453,0.014689742414234456
1.947,-7.434886427026832e-05,0.014744038030768491
1.948,0.01809807526779554,0.014798509039229623
1.949,0.015133010132702086,0.014853155897824032
1.95,0.03321253336643207,0.014907979065507167
1.951,0.014859566350889926,0.014962979001982984
1.952,0.010762992888968414,0.015018156167703479
1.953,0.11989021917495676,0.01507351102386787
1.954,0.043922712778670964,0.015129044032421778
1.955,0.017404143464232566,0.01518475565605685
1.956,-0.0003004007092101517,0.015240646358209589
1.957,0.06408484052588807,0.015296716603060968
1.958,0.07397124868175171,0.015352966855535565
1.959,0.016173491804149984,0.015409397581300685
1.96,-0.00652758471149744,0.015466009246765805
1.961,0.04528627375297666,0.015522802319081664
1.962,-0.03135636136746593,0.015579777266139393
1.963,-0.031145285963918377,0.01563693455656999
1.964,0.01873623754682981,0.015694274659743143
1.965,-0.009210776274583568,0.01575179804576671
1.966,-0.03181770531227707,0.015809505185485722
1.967,0.05502129381465699,0.015867396550481527
1.968,0.017525168144342955,0.01592547261307104
1.969,-0.02024728564587549,0.015983733846305796
1.97,0.0631876089346158,0.016042180723971036
1.971,0.021624241356827067,0.016100813720584996
1.972,-0.023037515832773275,0.016159633311397678
1.973,-0.011309922963917626,0.016218639972390272
1.974,0.04613190260492735,0.016277834180274037
1.975,0.05496411549671521,0.01633721641248939
1.976,-0.018400847394838254,0.016396787147205005
1.977,-0.023642945261109653,0.016456546863316844
1.978,0.01851827276926042,0.016516496040447068
1.979,0.036672215118442125,0.016576635158943306
1.98,0.0026576329389393343,0.016636964699877355
1.981,-0.003092607375496329,0.0166974851450444
1.982,0.08127150336622185,0.016758196976961917
1.983,-0.0505866698323887,0.016819100678868607
1.984,0.0023953011564231425,0.0168801967347234
1.985,0.013723395649012631,0.016941485629204417
1.986,0.005681730965982295,0.017002967847707797
1.987,0.07195299386581004,0.01706464387634687
1.988,-0.008712192907741455,0.01712651420195068
1.989,0.055043125871695846,0.01718857931206321
1.99,0.09838149495985725,0.017250839694942215
1.991,0.02899976108371902,0.01731329583955788
1.992,0.08445401932378266,0.017375948235591986
1.993,0.024410435114402104,0.01743879737343656
1.994,0.0035117309129679784,0.017501843744192697
1.995,-0.012210117177351505,0.01756508783966961
1.996,0.03676075842987407,0.017628530152383158
1.997,0.0037390418458304493,0.0176921711755548
1.998,0.025534987813840948,0.017756011403110422
1.999,0.06626365247901797,0.017820051329678965
2.0,0.05863939925273132,0.017884291450591318
2.001,0.033561656675612825,0.017948732261879055
2.0020000000000002,0.04106979065201291,0.01801337426027314
2.003,-0.008203383669858205,0.018078217943202576
2.004,0.03623826900316213,0.01814326380879329
2.005,0.015719423067632743,0.01820851235586673
2.0060000000000002,0.03275183960106403,0.018273964083938585
2.007,-0.0132647529268041,0.01833961949321738
2.008,0.01717094148605565,0.01840547908460323
2.009,0.10371928265212456,0.018471543359686534
2.0100000000000002,0.05099930511858008,0.018537812820746492
2.011,0.09282002162177025,0.018604287970749724
2.012,0.06892669541152359,0.01867096931334906
2.013,0.013436876448085541,0.0187378573528819
2.0140000000000002,0.04885863387138992,0.018804952594369043
2.015,0.03999531510643069,0.018872255543513024
2.016,0.018302493907768305,0.0189397667066968
2.017,0.018250748489334178,0.019007486590982375
2.0180000000000002,-0.0023017832953999874,0.01907541570410917
2.019,0.00036586364570964994,0.019143554554492563
2.02,0.05013260062866951,0.019211903651222564
2.021,0.022052741254685086,0.019280463504062113
2.0220000000000002,0.011312013884287252,0.01934923462344571
2.023,-0.000603802380803483,0.019418217520477708
2.024,0.03829069096568504,0.01948741270693095
2.025,0.014259544380044224,0.019556820695245163
2.0260000000000002,0.021101191896366753,0.019626441998525302
2.027,0.05662385227213266,0.019696277130539966
2.028,-0.00969746991475311,0.019766326605719944
2.029,0.005487467675785774,0.01983659093915651
2.0300000000000002,0.010452016738855608,0.019907070646599738
2.031,0.027497068745065384,0.0199777662444569
2.032,0.047859931698642305,0.02004867824979091
2.033,-0.0267548869513664,0.0201198071803185
2.0340000000000003,0.015349934404906035,0.02019115355440867
2.035,-0.007175579948619434,0.020262717891080934
2.036,0.030285306313968613,0.020334500710003534
2.037,0.04220925388380045,0.020406502531491903
2.0380000000000003,0.018223020065251234,0.02047872387650681
2.039,0.029202074560140796,0.0205511652666525
2.04,0.08711531898470204,0.02062382722417517
2.041,0.05437324867032327,0.020696710271961054
2.0420000000000003,0.008434073635129678,0.020769814933534664
2.043,0.056313253492188776,0.02084314173305686
2.044,0.0448029435031843,0.020916691195323252
2.045,0.08006196422597482,0.020990463845762173
2.0460000000000003,0.039298101437875016,0.02106446021043296
2.047,0.05577951938170557,0.021138680816024005
2.048,0.015210546663472057,0.021213126189850863
2.049,0.019465197268051276,0.021287796859854477
2.05,0.026307377975003123,0.021362693354599168
2.051,-0.011918929305814216,0.02143781620327074
2.052,0.04257399387177808,0.02151316593567451
2.053,0.056305419700195085,0.021588743082233477
2.054,0.018846218567508302,0.021664548173986168
2.055,0.04678188116651118,0.021740581742584877
2.056,0.02311456168759074,0.021816844320293446
2.057,0.003163345157849287,0.021893336439985464
2.058,0.07655776342470048,0.021970058635142082
2.059,0.024316702185069337,0.022047011439850123
2.06,-0.01646947466605465,0.02212419538879982
2.061,0.07363456811735905,0.02220161101728298
2.062,0.003376298979867312,0.02227925886119077
2.063,0.015445355089746357,0.022357139457011666
2.064,-0.036302049783760816,0.022435253341829255
2.065,0.049001272750481356,0.02251360105332024
2.066,0.01722993942820036,0.02259218312975223
2.067,0.02609084964791823,0.022671000109981576
2.068,0.04020213835936509,0.022750052533451103
2.069,0.028667242382286705,0.022829340940188216
2.07,-0.0008865177583032534,0.02290886587080239
2.071,0.005962933756939855,0.02298862786648314
2.072,0.06131738520351805,0.023068627468997568
2.073,-0.0024978134225031243,0.023148865220688403
2.074,0.03995399798001212,0.023229341664471614
2.075,0.08581727550472867,0.023310057343834074
2.076,-0.011123245750077834,0.023391012802831204
2.077,0.047083968104510834,0.02347220858608494
2.078,0.024072043673494213,0.023553645238781132
2.079,-0.013368409963533032,0.02363532330666737
2.08,0.002530209468384937,0.02371724333605046
2.081,0.020708139750421913,0.02379940587379423
2.082,0.02784376773673762,0.02388181146731708
2.083,0.05396416982709557,0.02396446066458955
2.084,0.048523038256994985,0.024047354014131845
2.085,0.07979517744857087,0.024130492065011548
2.086,0.018094981808836657,0.024213875366841116
2.087,0.05885641227862411,0.0242975044697754
2.088,0.0758102809138472,0.024381379924508936
2.089,0.05334074358824718,0.024465502282273982
2.09,-0.0008039091243400957,0.024549872094837468
2.091,0.07743817543716912,0.024634489914498854
2.092,0.012991765839256013,0.02471935629408718
2.093,0.10116093725465074,0.02480447178695895
2.094,-0.007985707524964542,0.02488983694699524
2.095,0.034012917523606336,0.024975452328599306
2.096,-0.013058015889463707,0.025061318486693695
2.097,0.029532687971113906,0.025147435976717956
2.098,0.022875022125008374,0.02523380535462578
2.099,0.03719511471073626,0.02532042717688246
2.1,-0.004871924423117433,0.025407302000461963
2.101,0.039991225696465425,0.02549443038284466
2.102,-0.017845577648156852,0.025581812882014308
2.103,0.0021035468864953784,0.025669450056455392
2.104,0.03438572440792289,0.02575734246515033
2.105,0.031792147936530554,0.025845490667576878
2.106,0.03424212243198854,0.025933895223705254
2.107,0.038590399626798534,0.026022556693995346
2.108,0.05007676245869095,0.02611147563939384
2.109,0.028512431528257505,0.026200652621331557
2.11,0.07610424833416458,0.026290088201720543
2.111,0.005799990716802265,0.0263797829429511
2.112,0.00425777546057406,0.026469737407889063
2.113,0.001514931588329712,0.02655995215987281
2.114,0.028606839747966364,0.026650427762710458
2.115,0.03482920200392566,0.02674116478067687
2.116,0.09765131618847162,0.026832163778510654
2.117,0.008245804864079092,0.026923425321411325
2.118,0.031104679179734668,0.027014949975036243
2.119,0.07174246039366095,0.02710673830549776
2.12,0.029156696705331935,0.027198790879359933
2.121,-0.04214889419552353,0.027291108263635754
2.122,0.060524084459316375,0.027383691025784036
2.123,0.01987829788987249,0.0274765397337064
2.124,0.005609828710078941,0.02756965495574393
2.125,0.05120432978629269,0.02766303726067451
2.126,0.08463915003218285,0.02775668721770932
2.1270000000000002,0.06557458829441509,0.02785060539649001
2.128,0.027340444250947664,0.027944792367085247
2.129,-0.01226954353746293,0.028039248699987855
2.13,0.037539554624127995,0.028133974966111495
2.1310000000000002,0.017686225550453724,0.028228971736787383
2.132,0.07949030936351713,0.02832423958376119
2.133,-0.02014696447376862,0.028419779079189748
2.134,0.0594989374609634,0.028515590795637914
2.1350000000000002,0.0634971963320573,0.02861167530607521
2.136,0.05851370650751031,0.028708033183872352
2.137,0.0501132491206261,0.02880466500279834
2.138,0.0710872276910673,0.028901571337016856
2.1390000000000002,0.039536504732557584,0.028998752761083015
2.14,0.021403973110068843,0.02909620984993989
2.141,-0.031035020565943226,0.029193943178915348
2.142,0.05832731932907222,0.029291953323718495
2.1430000000000002,0.0429500339420484,0.02939024086043641
2.144,0.06460768208776767,0.029488806365530407
2.145,0.05523588433104332,0.029587650415832948
2.146,0.024713582820961984,0.02968677358854406
2.1470000000000002,-0.01095629691704635,0.0297861764612278
2.148,0.01488507081367187,0.029885859611808625
2.149,0.07715116210520762,0.029985823618568212
2.15,0.04288146858567535,0.030086069060141676
2.1510000000000002,0.028336112087276173,0.030186596515514072
2.152,-0.016339712261279612,0.030287406564016763
2.153,0.061233175447544384,0.030388499785323972
2.154,0.022718214628649386,0.030489876759449044
2.1550000000000002,0.08441091794940195,0.030591538066740948
2.156,0.059451775320452496,0.030693484287880306
2.157,0.0068119792484751425,0.03079571600387624
2.158,-0.02227305606543503,0.03089823379606228
2.1590000000000003,0.009677159181332197,0.03100103824609283
2.16,-0.004281911331199217,0.031104129935939372
2.161,0.022267700486908723,0.031207509447886844
2.162,0.00515824986622437,0.03131117736452974
2.1630000000000003,0.030121330403217548,0.0314151342687685
2.164,0.057584427595661264,0.0315193807438055
2.165,0.011039700300678239,0.03162391737314145
2.166,0.040209865569168626,0.031728744740571434
2.1670000000000003,0.045302762070464235,0.03183386343018116
2.168,0.032165053273851225,0.031939274026342945
2.169,-0.005686952529466424,0.03204497711371194
2.17,-0.005046780105528781,0.032150973277222286
2.1710000000000003,-0.009886772297330801,0.032257263102083
2.172,0.01156167508354844,0.03236384717377415
2.173,-0.009610336225103329,0.03247072607804292
2.174,0.027414384551209616,0.03257790040089955
2.1750000000000003,0.009751706056832895,0.032685370728613466
2.176,0.05666565200973735,0.032793137647708935
2.177,0.07026078301941038,0.032901201744961486
2.178,0.004262718937240756,0.033009563607393586
2.179,-0.03358824662194792,0.033118223822270525
2.18,0.04134532486317,0.033227182977096495
2.181,0.03505727957963632,0.033336441659610264
2.182,0.029337482523053078,0.033446000457781226
2.183,-0.014320081577096064,0.033555859959805215
2.184,0.04485245449674031,0.033666020754100336
2.185,0.008122872662256038,0.03377648342930254
2.186,0.03333522226936829,0.0338872485742618
2.187,0.02867942490728935,0.03399831677803761
2.188,0.06771185635643182,0.03410968862989495
2.189,0.08240534167269349,0.0342213647192997
2.19,0.034690780945441896,0.03433334563591462
2.191,0.056869721585500146,0.03444563196959502
2.192,0.01420092720887348,0.03455822431038436
2.193,0.06351800182765113,0.03467112324850983
2.194,0.0545997130292007,0.03478432937437819
2.195,0.01096974399511911,0.03489784327857121
2.196,0.07799186401022673,0.035011665551841466
2.197,0.033091726635974865,0.03512579678510751
2.198,0.01192212030105012,0.035240237569449905
2.199,0.02528452398277452,0.035354988496106556
2.2,0.053488397296328566,0.035470050156468175
2.201,-0.03319127866581618,0.03558542314207378
2.202,0.05676054246338722,0.03570110804460629
2.203,0.04143960797429904,0.03581710545588794
2.204,0.0502453249037898,0.03593341596787568
2.205,0.031222821024861982,0.036050040172656575
2.206,0.09265605895160894,0.036166978662443186
2.207,0.0828340563984901,0.03628423202956917
2.208,0.06386328849918367,0.03640180086648441
2.209,0.046176336235481154,0.036519685765750286
2.21,0.08975546062146407,0.036637887320035284
2.211,0.015272395008578361,0.03675640612211011
2.212,-0.015973310468398935,0.036875242764843004
2.213,0.08622237883275889,0.03699439784119487
2.214,0.08366026043585656,0.03711387194421474
2.215,0.029890349528761167,0.037233665667035
2.216,0.09112383191241483,0.037353779602866344
2.217,0.038450613425474164,0.037474214344993026
2.218,0.02583936036205829,0.03759497048676829
2.219,0.004257233600537862,0.037716048621609134
2.22,0.01756027558365597,0.03783744934299179
2.221,0.08462268523908865,0.03795917324444638
2.222,0.04646859935990927,0.03808122091955244
2.223,0.03489832790302852,0.038203592961933736
2.224,-0.0029050427317073996,0.038326289965253446
2.225,0.07547118701690336,0.0384493125232088
2.226,0.05584795122565335,0.03857266122952671
2.227,0.08009985619426807,0.03869633667795819
2.228,0.007567709852179888,0.038820339462273666
2.229,0.025835366491886197,0.03894467017625757
2.23,0.05754911069734746,0.03906932941370365
2.231,0.053398497398876185,0.03919431776840962
2.232,0.03789230555174971,0.03931963583417209
2.233,0.02659501563761361,0.03944528420478133
2.234,0.036575767215950766,0.039571263474016315
2.235,0.054681955413196884,0.03969757423563937
2.236,0.033548170116183496,0.03982421708339106
2.237,0.0037003306316842344,0.039951192610984815
2.238,0.05799022186339875,0.04007850141210182
2.239,0.07349980797556407,0.04020614408038578
2.24,0.010723877127071048,0.04033412120943756
2.241,0.10265808110606188,0.04046243339280964
2.242,0.02826305677084459,0.040591081224001395
2.243,0.0074816681507454755,0.04072006529645306
2.244,0.05125790591003347,0.04084938620354089
2.245,0.04662955390319015,0.0409790445385713
2.246,0.02955752417031885,0.04110904089477594
2.247,0.028478132031701298,0.0412393758653059
2.248,0.08239067372744119,0.04137005004322642
2.249,0.019121065714780932,0.04150106402151124
2.25,0.03401340322850241,0.041632418393037385
2.251,0.120376892620205,0.041764113750579465
2.2520000000000002,0.03060151924059682,0.041896150686804114
2.253,0.027984468299728886,0.04202852979426446
2.254,0.06711465782634217,0.04216125166539469
2.255,0.041497716202960964,0.042294316892504215
2.2560000000000002,-0.008501499672532817,0.0424277260677723
2.257,0.02593051502391757,0.04256147978324198
2.258,0.03973381253552591,0.042695578630815065
2.259,0.0071452006574484195,0.04283002320224588
2.2600000000000002,0.0332882860204534,0.04296481408913583
2.261,0.10936624723142169,0.04309995188292758
2.262,0.043786338887851294,0.04323543717489929
2.263,0.02979789065098033,0.04337127055615909
2.2640000000000002,0.04093595294590272,0.043507452617638886
2.265,0.08645536017481552,0.043643983950088866
2.266,0.06578891007992779,0.04378086514407147
2.267,0.018200845094406407,0.0439180967899558
2.2680000000000002,-0.020909447783085407,0.04405567947791144
2.269,0.09386268168511294,0.04419361379790263
2.27,0.008732648781045994,0.044331900339682595
2.271,0.04739488001840821,0.04447053969278726
2.2720000000000002,0.12761117044380782,0.04460953244652961
2.273,0.04044042291740206,0.044748879189993394
2.274,0.0565299375412682,0.044888580512027355
2.275,0.025395967100869093,0.045028637001239255
2.2760000000000002,0.05533972093492964,0.04516904924598952
2.277,0.06984868315663664,0.045309817834385445
2.278,0.07460985167654954,0.045450943354275075
2.279,0.0892443627620455,0.045592426393240994
2.2800000000000002,0.05495180039995288,0.04573426753859437
2.281,0.022619247169190494,0.04587646737736841
2.282,0.056907148409926105,0.046019026496312794
2.283,0.031503666173352506,0.04616194548188702
2.2840000000000003,0.020144282251363648,0.04630522492025429
2.285,0.005036828168890735,0.04644886539727527
2.286,-0.007547552154331512,0.046592867498502014
2.287,0.07513496349152185,0.046737231809171415
2.2880000000000003,0.02505217703050159,0.046881958914199204
2.289,0.03728334658961495,0.04702704939817319
2.29,0.060709887579865715,0.04717250384534739
2.291,0.05691884556248711,0.04731832283963541
2.2920000000000003,0.01999636312318282,0.04746450696460408
2.293,0.0038630103515378683,0.047611056803467104
2.294,0.04049293760196297,0.04775797293907856
2.295,0.046921450914249,0.04790525595392652
2.2960000000000003,0.014411755641194485,0.04805290643012658
2.297,0.019717203992593874,0.048200924949415275
2.298,0.09112860477784818,0.0483493120931436
2.299,0.036960736369734605,0.04849806844227064
2.3000000000000003,0.016027944152608116,0.048647194577356744
2.301,0.03106891254953158,0.048796691078557074
2.302,0.12255882434252033,0.04894655852561498
2.303,0.057150504398908945,0.04909679749785561
2.3040000000000003,0.05390802579414007,0.04924740857417881
2.305,0.03873179014501382,0.04939839233305271
2.306,0.023986645600032788,0.04954974935250719
2.307,0.023366992545160448,0.049701480210126936
2.308,0.04857787631092104,0.04985358548304472
2.309,0.06729150243820922,0.05000606574793491
2.31,0.12333929750306119,0.05015892158100623
2.311,0.05161320740437359,0.050312153557995336
2.312,-0.003047431440972595,0.05046576225415997
2.313,0.021963670595462472,0.05061974824427211
2.314,0.09402416744328057,0.0507741121026107
2.315,0.04590323460594558,0.05092885440295553
2.316,0.05034676235439554,0.05108397571857969
2.317,-0.015226818512130778,0.05123947662224299
2.318,0.04630063128241747,0.051395357686184695
2.319,0.07067122875115331,0.05155161948211701
2.32,-0.0011611265390289657,0.05170826258121764
2.321,0.03857515499464387,0.051865287554123174
2.322,0.06836517399436348,0.05202269497092164
2.323,0.037476186132686475,0.0521804854011458
2.324,0.07892960350866121,0.0523386594137659
2.325,0.060601646063790746,0.05249721757718273
2.326,0.050772161205309196,0.05265616045922006
2.327,0.07790698764088715,0.0528154886271181
2.328,0.06719033185372587,0.052975202647526067
2.329,0.03392120523719973,0.053135303086494945
2.33,0.03441751833015269,0.053295790509470135
2.331,0.12314234321559787,0.053456665481284665
2.332,0.043859730490634054,0.05361792856615158
2.333,0.06792169221253778,0.05377958032765692
2.334,0.11900701880148185,0.05394162132875206
2.335,0.06626125090062808,0.05410405213174676
2.336,0.0971275593305617,0.05426687329830164
2.337,0.0020634781992377726,0.0544300853894211
2.338,0.03441284497365284,0.05459368896544529
2.339,0.04371910350652766,0.05475768458604344
2.34,0.05843633531275623,0.05492207281020612
2.341,0.051393950735078284,0.055086854196237746
2.342,0.06156234033028262,0.05525202930174902
2.343,0.03155297401728968,0.05541759868364992
2.344,0.051585391561429494,0.055583562898141606
2.345,0.010444718918180197,0.05574992250070937
2.346,0.10820257437716567,0.05591667804611447
2.347,0.0829190542586711,0.056083830088387354
2.348,0.031491027724358384,0.05625137918081943
2.349,0.01505531100353507,0.056419325875955835
2.35,0.07807397605575422,0.056587670725587444
2.351,0.03583006493265958,0.05675641428074356
2.352,0.0243458322206297,0.056925557091683905
2.353,0.12257465120323481,0.057095099707891325
2.354,0.021568544628433425,0.05726504267806352
2.355,0.09600892689692475,0.057435386550105764
2.356,0.02859219046366045,0.057606131871123
2.357,0.029682427314491965,0.057777279187412024
2.358,0.05308168537428698,0.05794882904445343
2.359,0.07167584470693303,0.05812078198690428
2.36,0.028023964278095677,0.058293138558589905
2.361,0.01928647894368634,0.058465899302496065
2.362,0.06777188061040636,0.05863906476076105
2.363,0.06969699951494221,0.058812635474667814
2.364,0.026558150537031373,0.05898661198463622
2.365,0.03794317549167388,0.05916099483021457
2.366,0.08755892889198172,0.059335784550072046
2.367,0.09292007507849157,0.05951098168199066
2.368,0.042883370075554025,0.05968658676285707
2.369,0.08346238093528664,0.059862600328654626
2.37,0.038572850188486274,0.06003902291445522
2.371,0.0211833496694422,0.060215855054411335
2.372,0.06899073780247614,0.060393097281747854
2.373,0.07702339691358655,0.06057075012875395
2.374,0.02182347917844657,0.06074881412677478
2.375,0.07701224803230852,0.06092728980620348
2.376,0.07396289572847363,0.06110617769647305
2.3770000000000002,0.024344480715582074,0.06128547832604791
2.378,0.05075403772959082,0.06146519222241561
2.379,0.12112874404636303,0.06164531991207886
2.38,0.04695500956776991,0.06182586192054712
2.3810000000000002,0.050224038791611206,0.06200681877232834
2.382,0.061242741440766364,0.06218819099092015
2.383,0.04408249528336333,0.0623699790988024
2.384,0.013194446785481408,0.06255218361742806
2.3850000000000002,0.08756432118331635,0.06273480506721524
2.386,0.08078141946460586,0.06291784396753834
2.387,0.09000982610614951,0.06310130083672014
2.388,0.009278240038402247,0.06328517619202313
2.3890000000000002,0.05277640198010127,0.06346947054964087
2.39,0.05853204376468878,0.0636541844246896
2.391,0.04742689431763758,0.06383931833119988
2.392,0.08361526749872163,0.06402487278210785
2.3930000000000002,-0.0025651959928193746,0.06421084828924688
2.394,0.07311556759892676,0.06439724536333852
2.395,0.06939454832788916,0.06458406451398462
2.396,0.07153062703836066,0.06477130624965806
2.3970000000000002,0.07201875366910743,0.06495897107769454
2.398,0.01646131799209568,0.06514705950428347
2.399,0.10296961520837068,0.06533557203445974
2.4,0.1271562038418541,0.06552450917209497
2.4010000000000002,0.054168277258295164,0.06571387141988842
2.402,0.05267361775685928,0.06590365927935835
2.403,0.016190266136914697,0.06609387325083367
2.404,0.08510045745632291,0.06628451383344462
2.4050000000000002,0.0846369586504566,0.06647558152511435
2.406,0.05870191734260885,0.06666707682254956
2.407,0.11792069483920983,0.06685900022123237
2.408,0.14939164260487314,0.06705135221541096
2.4090000000000003,0.0440923909181688,0.06724413329809076
2.41,0.07938663550437995,0.0674373439610255
2.411,-0.02481409026848025,0.06763098469470845
2.412,0.12444403461105724,0.06782505598836329
2.4130000000000003,0.06889613114125087,0.06801955832993534
2.414,0.09563228878288077,0.06821449220608204
2.415,0.07666028762546206,0.06840985810216477
2.416,0.059377724845977815,0.06860565650223896
2.4170000000000003,0.026331270719378776,0.06880188788904584
2.418,0.1072485814663034,0.06899855274400236
